,id,conversation_id,date,time,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,link,video,reply_to,processed_tweets
249,1.245854610750722e+18,1.245854610750722e+18,2020-04-03,07:24:20,115508152.0,jeromekg,jeronimoloco,"{'type': 'Point', 'coordinates': [1.42944245, 103.8360364]}",Safe distancing measure is not very practical in our wet markets #delusional #singapore #covid19 #safedistancing #socialdistancing #sgmemory @ Chong Pang Market  https://t.co/jZTgWNlmuO,en,[],['https://www.instagram.com/p/B-fy8fwHju9/?igshid=z40q0kzcm20i'],[],0.0,2.0,0.0,"['delusional', 'singapore', 'covid19', 'safedistancing', 'socialdistancing', 'sgmemory']",https://twitter.com/JeromeKG/status/1245854610750722054,0.0,[],"['even', 'car', 'follow', 'social', 'rule', 'stay', 'everyon', 'kwong', 'wai', 'siew', 'peck', 'san', 'theng']"
250,1.2454250585892086e+18,1.2454250585892086e+18,2020-04-02,02:57:27,73703.0,hsienlei,Dr. Hsien-Hsien Lei,,Straight talk from @DrLeanaWen that we all need to listen to — as scary as it may be. #StayHome #covid19 #WashYourHands #safedistancing,en,"[{'screen_name': 'drleanawen', 'name': 'leana wen, m.d.', 'id': '605153786'}]",[],[],0.0,0.0,0.0,"['stayhome', 'covid19', 'washyourhands', 'safedistancing']",https://twitter.com/hsienlei/status/1245425058589208576,0.0,[],"['social', 'dinner', 'amp', 'lunch', 'day', 'normal', 'includ', 'distanc', 'line', 'ground', 'queue']"
251,1.245305733266256e+18,1.245305733266256e+18,2020-04-01,19:03:18,8.463579514094019e+17,quirc_singapore,Regina Tio-Cher,"{'type': 'Point', 'coordinates': [1.35013374, 103.87910674]}",dinner tonight!!!  #crcheers #quircsingapore #homemademeals #staysafeandhealthy #safedistancing #covid19 @ Evania  https://t.co/OyiQfHGuE2,en,[],['https://www.instagram.com/p/B-b5V79ndH9/?igshid=1udekk3045jst'],[],0.0,0.0,0.0,"['crcheers', 'quircsingapore', 'homemademeals', 'staysafeandhealthy', 'safedistancing', 'covid19']",https://twitter.com/QUIRC_Singapore/status/1245305733266255872,0.0,[],"['coronaviru', 'rule', 'kick', 'failur', 'sit', 'queue', 'apart', 'other', 'could', 'land', 'fine', 'jail', 'term']"
252,1.2453011118730486e+18,1.2453011118730486e+18,2020-04-01,18:44:56,92036002.0,thomasquek,Thomas Quek Real Estate,"{'type': 'Point', 'coordinates': [1.33907584, 103.9255865]}","One of the few places I frequent 🏃‍♂️ where safe distancing or social distancing has never been an issue ever 😊😉!!  . Have a great evening, my friends! 🐺☘🙏🍁 . #SafeDistancing10x #lonewolfrunner  #thomasquekrealtor…  https://t.co/GPfVJAnkxQ",en,[],['https://www.instagram.com/p/B-b3Pj4HGmH/?igshid=yz9ae9ng33vg'],[],0.0,0.0,0.0,"['safedistancing10x', 'lonewolfrunner', 'thomasquekrealtor']",https://twitter.com/thomasquek/status/1245301111873048577,0.0,[],"['includ', 'instructor', 'trainer', 'regul', 'entri', 'venu', 'ensur', 'among', 'visitor']"
253,1.2451895934119404e+18,1.2451895934119404e+18,2020-04-01,11:21:48,1453990572.0,_rodahidup,ANABELI S560e,,Coronavirus: Employers in Singapore must allow staff to work from home or risk penalties; seniors must be kept safe via social distancing  https://t.co/UT0yrIKUZp,en,[],['https://str.sg/JYP8'],[],0.0,0.0,0.0,[],https://twitter.com/_rodahidup/status/1245189593411940352,0.0,[],"['throwback', 'day', 'still', 'go', 'freeli', 'without', 'need', 'watch', 'space', 'let', 'take', 'serious', 'part', 'practic', 'social']"
254,1.2451895179312497e+18,1.2451895179312497e+18,2020-04-01,11:21:30,1453990572.0,_rodahidup,ANABELI S560e,,Coronavirus: Employers in Singapore must allow staff to work from home or risk penalties; seniors must be kept safe via social distancing  https://t.co/UT0yrIKUZp,en,[],['https://str.sg/JYP8'],[],0.0,0.0,0.0,[],https://twitter.com/_rodahidup/status/1245189517931249664,0.0,[],"['reopen', 'enhanc', 'capac', 'control', 'measur', 'heartfelt', 'thank', 'share', 'concern', 'support', 'mean', 'world', 'us', 'look', 'forward', 'welcom', 'back']"
255,1.2449530937808486e+18,1.2449530937808486e+18,2020-03-31,19:42:02,20659288.0,yamkeng,Baey Yam Keng 马炎庆,,"Last Tue, #TampinesNorth #IPPTKakis gathered for our weekly exercise. We were already practising safe distancing. With the new measures stopping any gatherings &gt;10 people, we will suspend this for now. In the meantime, let’s continue to keep ourselves fit and healthy. Be safe.  https://t.co/UZvTRmUzJa",en,[],[],"['https://pbs.twimg.com/media/EUb2PE8UYAAfDwp.jpg', 'https://pbs.twimg.com/media/EUb2PE7UcAAcw1c.jpg']",0.0,0.0,2.0,"['tampinesnorth', 'ipptkakis']",https://twitter.com/YamKeng/status/1244953093780848642,1.0,[],"['health', 'safeti', 'amp', 'commun', 'import', 'pleas', 'continu', 'follow', 'instruct', 'uphold', 'principl', 'take', 'care', 'health', 'practic', 'good', 'hygien', 'let', 'watch', 'difficult', 'time']"
256,1.2448673995869266e+18,1.2448673995869266e+18,2020-03-31,14:01:31,230474184.0,jaiadnan,JaiAdnan,"{'type': 'Point', 'coordinates': [1.28900072, 103.8347951]}","weiiiii quick guys before they caught us for the lack of physical distancing haha but we were safe distancing at the #lunch table alright. seriously, those #scoop chocolates from 🇦🇺 are to die for!! ❤️…  https://t.co/KSzGowtt82",en,[],['https://www.instagram.com/p/B-YyA35n4rD/?igshid=imu8699zcm0q'],[],0.0,0.0,0.0,"['lunch', 'scoop']",https://twitter.com/JaiAdnan/status/1244867399586926592,0.0,[],"['measur', 'implement']"
257,1.2448655701657027e+18,1.2448655701657027e+18,2020-03-31,13:54:15,230474184.0,jaiadnan,JaiAdnan,"{'type': 'Point', 'coordinates': [1.28900072, 103.8347951]}","weiiiii quick guys before they caught us for the lack of physical distancing haha but we were safe distancing at the #lunch table alright. seriously, those #scoop chocolates from 🇦🇺 are to die for!! ❤️…  https://t.co/L4XU4tlQan",en,[],['https://www.instagram.com/p/B-YxLj7nc8d/?igshid=rjg5at5wszj1'],[],0.0,0.0,0.0,"['lunch', 'scoop']",https://twitter.com/JaiAdnan/status/1244865570165702662,0.0,[],"['singapor', 'lockdown', 'begun', 'enforc', 'social', 'asid', 'must', 'period', 'bless', 'visit', 'folk', 'weekend', 'cours', 'stay']"
258,1.2445820319771075e+18,1.2445820319771075e+18,2020-03-30,19:07:34,78315909.0,whiteangelfire,Sabine's Lifestyle,,"Yesterday I went to buy food then there’s some one who sneezes I have to run 1 mile. People, may I remind you to cover your mouth while you’re at that. #safedistancing",en,[],[],[],0.0,0.0,0.0,['safedistancing'],https://twitter.com/whiteangelfire/status/1244582031977107456,0.0,[],"['social', 'hope', 'everyon', 'stay', 'healthi']"
260,1.244300491548287e+18,1.2441419053544899e+18,2020-03-30,00:28:49,1453990572.0,_rodahidup,ANABELI S560e,,"@tanjooilong @1EinsXnitta @ahkmlog @cheong_desmond @ChongBeng @devilishram @drsunflower @GEanalyst @LowElsielow @MalaysianAlways @Mary_Soh @mikichoo @NonVitalTooth @skthanusha @skumar176 @yvonneAPY @zulmah56 @zulnine09 I hope that this drug is effective to stop the virus. It will give new hope for humanity.   Also, follow strictly safe distancing measure to avoid ransmission.  PRAY  #Covid_19",en,[],[],[],2.0,3.0,2.0,['covid_19'],https://twitter.com/_rodahidup/status/1244300491548286978,0.0,"[{'screen_name': 'tanjooilong', 'name': 'The Long Tweet', 'id': '144067671'}, {'screen_name': '1EinsXnitta', 'name': '❌nitta', 'id': '1237121928013332480'}, {'screen_name': 'ahkmlog', 'name': 'Stay safe. Break the Covid-19 chain.', 'id': '268808080'}, {'screen_name': 'cheong_desmond', 'name': 'Desmond Cheong', 'id': '310682994'}, {'screen_name': 'ChongBeng', 'name': 'Chong Beng Lim', 'id': '33507491'}, {'screen_name': 'devilishram', 'name': 'Tok Duan', 'id': '16841803'}, {'screen_name': 'drsunflower', 'name': 'himawari', 'id': '320810154'}, {'screen_name': 'GEanalyst', 'name': 'Morgan Stanly', 'id': '426290352'}, {'screen_name': 'LowElsielow', 'name': 'Elsie Low', 'id': '1142077052'}, {'screen_name': 'MalaysianAlways', 'name': 'Peaceful Malaysia?', 'id': '43107708'}, {'screen_name': 'Mary_Soh', 'name': 'Mary Has A Lil Lamb', 'id': '417053191'}, {'screen_name': 'mikichoo', 'name': 'mikichoo', 'id': '19652471'}, {'screen_name': 'NonVitalTooth', 'name': '梁文发,NEO V.H.', 'id': '40012474'}, {'screen_name': 'skthanusha', 'name': 'SK Thanusha Devi', 'id': '104714560'}, {'screen_name': 'skumar176', 'name': 'Ir.Kumar', 'id': '290375225'}, {'screen_name': 'yvonneAPY', 'name': 'Yvonne #BantahDarurat 🕊️ 🇲🇾', 'id': '39017635'}, {'screen_name': 'zulmah56', 'name': 'Zulkiplee Mahdi', 'id': '3299324292'}]","['stay', 'alway', 'wash', 'hand', 'practic', 'social']"
261,1.2442615755292385e+18,1.2442615755292385e+18,2020-03-29,21:54:11,9.771737237393777e+17,_imanrizqi_,Iman Rizqi,"{'type': 'Point', 'coordinates': [1.29306, 103.856]}","While serving my 14 Day Stay-Home Notice (SHN), i did something awesome with a glass mug and some oil. . Stay Safe and Safe Distancing ya big chungus !! .  All pictures inspired by @7theraYT northborders…  https://t.co/jJxIKq9z8U",en,"[{'screen_name': '7therayt', 'name': '7th era', 'id': '1033525388687724544'}]",['https://www.instagram.com/p/B-UegwJn35s/?igshid=l70sp2hz8nba'],[],0.0,0.0,0.0,[],https://twitter.com/_ImanRizqi_/status/1244261575529238529,0.0,[],"['soup', 'tonight', 'fish', 'maw', 'homemad', 'pork', 'meatbal', 'chines', 'dri', 'mushroom', 'rememb', 'practic', 'social', 'wherev', 'whenev', 'possibl', 'time', 'stay']"
262,1.2438556623602688e+18,1.2438556623602688e+18,2020-03-28,19:01:14,8.463579514094019e+17,quirc_singapore,Regina Tio-Cher,"{'type': 'Point', 'coordinates': [1.35013374, 103.87910674]}",guess the dish series... seafood stew &amp; clam aglio olio squid ink pasta!  #crcheers #quircsingapore #homemademeals #staysafeandhealthy #safedistancing #thingstodoathome #covid19 @ Evania  https://t.co/j4B44eRVNJ,en,[],['https://www.instagram.com/p/B-Rl7PlnGBd/?igshid=1bu6yx96kx3ml'],[],0.0,0.0,0.0,"['crcheers', 'quircsingapore', 'homemademeals', 'staysafeandhealthy', 'safedistancing', 'thingstodoathome', 'covid19']",https://twitter.com/QUIRC_Singapore/status/1243855662360268800,0.0,[],"['take', 'social', 'whole', 'new', 'level', 'time', 'workout', 'stay', 'healthi', 'sensibl', 'posit']"
263,1.2438548148214538e+18,1.2438548148214538e+18,2020-03-28,18:57:52,8.463579514094019e+17,quirc_singapore,Regina Tio-Cher,"{'type': 'Point', 'coordinates': [1.35013374, 103.87910674]}",guess the dish series... seafood &amp; clam aglio olio squid ink pasta!  #crcheers #quircsingapore #homemademeals #staysafeandhealthy #safedistancing #thingstodoathome #covid19 @ Evania  https://t.co/BFqfb50UUc,en,[],['https://www.instagram.com/p/B-RliRvH-sS/?igshid=jsm3w3ptpl69'],[],0.0,0.0,0.0,"['crcheers', 'quircsingapore', 'homemademeals', 'staysafeandhealthy', 'safedistancing', 'thingstodoathome', 'covid19']",https://twitter.com/QUIRC_Singapore/status/1243854814821453824,0.0,[],"['mall', 'remain', 'open', 'still', 'shop', 'need', 'mind', 'wash', 'hand', 'regularli', 'practis', 'social', 'sick', 'stay', 'home', 'see', 'doc', 'wear', 'mask', 'store', 'staff', 'wear', 'mask', 'n', 'glove', 'hv', 'hand', 'sanit', 'cld', 'consid', 'tt', 'stay', 'yah']"
264,1.2438351256761344e+18,1.2438351256761344e+18,2020-03-28,17:39:37,45142561.0,nic_chee,nic chee,"{'type': 'Point', 'coordinates': [1.345244, 103.84391308]}",Even cars are following the social distancing rule! Stay safe everyone!! #socialdistancing @ Kwong Wai Siew Peck San Theng  https://t.co/bRZQiHUVnv,en,[],['https://www.instagram.com/p/B-RclxGnWrbFubssanFrR7dL_FroVW62yQttNQ0/?igshid=1laytpf7i5iun'],[],0.0,0.0,0.0,['socialdistancing'],https://twitter.com/nic_chee/status/1243835125676134400,0.0,[],
265,1.243531400042541e+18,1.243531400042541e+18,2020-03-27,21:32:44,121646471.0,waynegkline,Wayne Kline,,Social Distancing at Dinner &amp; Lunch these days is just normal. Including distance lines on the ground for safe distancing in queues! #socialdistancing #mealtime #staysafe #singapore  https://t.co/bJWXTWNbK1,en,[],[],"['https://pbs.twimg.com/media/EUHpNqqU8AA1GaK.jpg', 'https://pbs.twimg.com/media/EUHpNqoVAAABM8l.jpg', 'https://pbs.twimg.com/media/EUHpNqpU4AYGcJ0.jpg']",0.0,0.0,0.0,"['socialdistancing', 'mealtime', 'staysafe', 'singapore']",https://twitter.com/WayneGKline/status/1243531400042541057,1.0,[],
266,1.2433440898665923e+18,1.2433440898665923e+18,2020-03-27,09:08:25,4373254527.0,aquibikubal,Aquib Ikubal,,"Coronavirus: Safe distancing rules kick in, failure to sit or queue 1m apart from others could land you a fine or jail term! #CoronavirusOubreak #Singapore  https://t.co/s4V7wFWvHD",en,[],['https://str.sg/JYZq'],[],0.0,1.0,1.0,"['coronavirusoubreak', 'singapore']",https://twitter.com/AquibIkubal/status/1243344089866592256,0.0,[],
267,1.2431792935484908e+18,1.2431780842593812e+18,2020-03-26,22:13:35,327197191.0,sgsportshub,Singapore Sports Hub,,(including instructor or trainer) and regulating entry into the venue to ensure safe distancing among all visitors.,en,[],[],[],0.0,0.0,0.0,[],https://twitter.com/SGSportsHub/status/1243179293548490752,0.0,[],
268,1.2429997194435215e+18,1.2429997194435215e+18,2020-03-26,10:20:01,32472382.0,lkzx,Larry Koh,"{'type': 'Point', 'coordinates': [1.27931, 103.84047]}",86 - #throwbackthursday - Throwback to days where we can still go out freely without the need to watch our spacing. But let’s take this seriously and do our part. Practice safe distancing and be socially responsible…  https://t.co/OhTsorhqP0,en,[],['https://www.instagram.com/p/B-Lgr_0DvdA/?igshid=1sovjh4dfvtxq'],[],0.0,0.0,0.0,['throwbackthursday'],https://twitter.com/Lkzx/status/1242999719443521536,0.0,[],
269,1.242995706354262e+18,1.2429956629893243e+18,2020-03-26,10:04:04,243968939.0,artscimuseum,ArtScience Museum,,"3/3 As we reopen with enhanced safe distancing and capacity control measures, here’s a heartfelt thank you to all who have shared your well-wishes and concern. Your support means the world to us and look forward to welcoming you back  https://t.co/eug9aMYMuc",en,[],[],[],0.0,3.0,3.0,[],https://twitter.com/ArtSciMuseum/status/1242995706354262018,1.0,[],
270,1.2426625275841536e+18,1.2426625275841536e+18,2020-03-25,12:00:08,7.433187407254364e+17,4sq_sg,Foursquare Singapore,"{'type': 'Point', 'coordinates': [1.2829616, 103.8442062]}","The health, safety &amp; well-being of our community is very important. Please continue to follow the instruction by uphold safe distancing principles. Take care of your own health by practicing good hygiene. Let's watch out for each other during this difficult time.  https://t.co/MtpvKqJuMh",en,[],[],['https://pbs.twimg.com/media/ET7S-8QWAAAosqD.jpg'],0.0,2.0,11.0,[],https://twitter.com/4sq_SG/status/1242662527584153600,1.0,[],
271,1.2424493413918802e+18,1.2424493413918802e+18,2020-03-24,21:53:01,7.514796015331041e+17,_laforketta,_laforketta,,Safe measures distancing implementation  https://t.co/Yxn60X22kW,en,[],[],[],0.0,0.0,0.0,[],https://twitter.com/_laforketta/status/1242449341391880192,1.0,[],
272,1.2417194898818335e+18,1.2417194898818335e+18,2020-03-22,21:32:51,2337018342.0,aartiolivia,Curves Become Her,"{'type': 'Point', 'coordinates': [1.29306, 103.856]}","Singapore is not on lockdown but we have begun to enforce social distancing aside from the other Musts during this period.  It’s been a blessing to visit the folks over the weekend, but of course while staying safe…  https://t.co/YEtX0EN5xg",en,[],['https://www.instagram.com/p/B-Cagfyg7zS/?igshid=1gu8jrn3nqj9r'],[],0.0,0.0,1.0,[],https://twitter.com/AartiOlivia/status/1241719489881833472,0.0,[],
273,1.2415859510228296e+18,1.2415859510228296e+18,2020-03-22,12:42:12,9.60357872998613e+17,harryc_realtor,Harry Chong Kok Ee,,Social Distancing  Hope everyone stay safe and healthy  https://t.co/EW5ae0MD7c,en,[],[],['https://pbs.twimg.com/media/ETr_v-SU4AEUhFn.jpg'],0.0,0.0,0.0,[],https://twitter.com/HarryC_Realtor/status/1241585951022829568,1.0,[],
274,1.2413685954996388e+18,1.2413685954996388e+18,2020-03-21,22:18:31,7.617626012734669e+17,dcisprincipal,Simon Mann,,Great to see #Singapore making really sensible #Covid_19 physical distancing regulations keeping restaurants and bars open but safe.  https://t.co/MG9icOPwVc,en,[],[],['https://pbs.twimg.com/media/ETo6J7fUEAMCn7Q.jpg'],1.0,0.0,5.0,"['singapore', 'covid_19']",https://twitter.com/dcisprincipal/status/1241368595499638784,1.0,[],
275,1.2406270000683377e+18,1.2405723462445834e+18,2020-03-19,21:11:41,9.474214938639237e+17,flittleberry,𝕛𝕚𝕞𝕞𝕪,,@yatttt__ Stay safe 🥺. Always wash your hands and practice social distancing.,en,[],[],[],0.0,0.0,0.0,[],https://twitter.com/flittleberry/status/1240627000068337664,0.0,"[{'screen_name': 'yatttt__', 'name': 'Kemboja Merah', 'id': '1025810876'}]",
276,1.240590674795389e+18,1.240590674795389e+18,2020-03-19,18:47:20,14918574.0,ianlow32,ianlow32,"{'type': 'Point', 'coordinates': [1.3586248, 103.8487282]}","Soup tonight at him is fish maw and homemade pork meatballs, and some Chinese dried mushrooms. Remember to practice social distancing wherever and whenever possible during this time and stay safe :))))) @ The Silver…  https://t.co/w4o3jvGoYd",en,[],['https://www.instagram.com/p/B96ZLnxhyfK/?igshid=k363t0nyg2i5'],[],0.0,0.0,0.0,[],https://twitter.com/ianlow32/status/1240590674795388929,0.0,[],
277,1.2404487222296945e+18,1.2404487222296945e+18,2020-03-19,09:23:16,2426394042.0,angelaloh,Angela Loh,"{'type': 'Point', 'coordinates': [1.28305922, 103.78370196]}",Taking social distancing to a whole new level. Now is the time to workout to stay healthy. Be safe. Be sensible. Be positive. 💪 #workoutstyle #workoutmotivation #workoutempire #workoutdaily #workoutgoals…  https://t.co/kMaHRJgChd,en,[],['https://www.instagram.com/p/B95YoSvHpUs/?igshid=13etbk5b3otty'],[],0.0,0.0,0.0,"['workoutstyle', 'workoutmotivation', 'workoutempire', 'workoutdaily', 'workoutgoals']",https://twitter.com/AngelaLoh/status/1240448722229694464,0.0,[],
278,1.2385548364522578e+18,1.2384356371849134e+18,2020-03-14,03:57:38,53071209.0,marfield49,Marguerita Tan,,"@VillimeyS Our malls remain open and we still shop. Just need to be mindful to wash hands regularly and practise social distancing. If sick, stay home, see a doc, or wear a mask when out. Most store staff do wear masks n gloves (or hv hand sanitizer), so you cld consider tt. Stay safe, yah?",en,[],[],[],0.0,0.0,0.0,[],https://twitter.com/marfield49/status/1238554836452257794,0.0,"[{'screen_name': 'VillimeyS', 'name': 'Villimey Mist 🦇 Fanged Pipsqueak 🦇', 'id': '1252935620'}]",
